day,events
2019-07-26,4454
2019-07-27,4667
2019-07-28,2747
2019-07-29,3756
2019-07-30,3201
2019-07-31,2463
2019-08-01,2055
2019-08-02,5357
2019-08-03,3976
2019-08-04,4643
2019-08-05,4372
2019-08-06,3977
2019-08-07,2246
2019-08-08,1940
2019-08-09,3725
2019-08-10,3754
2019-08-11,3867
2019-08-12,2777
2019-08-13,2628
2019-08-14,2991
2019-08-15,5138
2019-08-16,3681
2019-08-17,3674
2019-08-18,3939
2019-08-19,2530
2019-08-20,2867
2019-08-21,2399
2019-08-22,4575
2019-08-23,3127
2019-08-24,6610
2019-08-25,2685
2019-08-26,3405
2019-08-27,2485
2019-08-28,3934
2019-08-29,3336
2019-08-30,2200
2019-08-31,3637
2019-09-01,4942
2019-09-02,2969
2019-09-03,3816
2019-09-04,4781
2019-09-05,2833
2019-09-06,1952
2019-09-07,3602
2019-09-08,3200
2019-09-09,2114
2019-09-10,8194
2019-09-11,1325
2019-09-12,2541
2019-09-13,2173
2019-09-14,3069
2019-09-15,7191
2019-09-16,2720
2019-09-17,2200
2019-09-18,2142
2019-09-19,22917
2019-09-20,5356
2019-09-21,5511
2019-09-22,5589
2019-09-23,3786
2019-09-24,3257
2019-09-25,4068
2019-09-26,3933
2019-09-27,5038
2019-09-28,3268
2019-09-29,6129
2019-09-30,2875
2019-10-01,2775
2019-10-02,2547
2019-10-03,3371
2019-10-04,4559
2019-10-05,2939
2019-10-06,2553
2019-10-07,5413
2019-10-08,3435
2019-10-09,2422
2019-10-10,3450
2019-10-11,1303
2019-10-12,6449
2019-10-13,4889
2019-10-14,4597
2019-10-15,2129
2019-10-16,2311
2019-10-17,1626
2019-10-18,2282
2019-10-19,2666
2019-10-20,4101
2019-10-21,3597
2019-10-22,1995
2019-10-23,1922
2019-10-24,4158
2019-10-25,3049
2019-10-26,3317
2019-10-27,1947
2019-10-28,2067
2019-10-29,4447
2019-10-30,2435
2019-10-31,2042
2019-11-01,3120
2019-11-02,4165
2019-11-03,2733
2019-11-04,2711
2019-11-05,4193
2019-11-06,3147
2019-11-07,3321
2019-11-08,4604
2019-11-09,2845
2019-11-10,2984
2019-11-11,4151
2019-11-12,4058
2019-11-13,3602
2019-11-14,1880
2019-11-15,2457
2019-11-16,2814
2019-11-17,3803
2019-11-18,3084
2019-11-19,2527
2019-11-20,1877
2019-11-21,1563
2019-11-22,1683
2019-11-23,3877
2019-11-24,6130
2019-11-25,2259
2019-11-26,3220
2019-11-27,2533
2019-11-28,3407
2019-11-29,4544
2019-11-30,6778
2019-12-01,5775
2019-12-02,4632
2019-12-03,6409
2019-12-04,3117
2019-12-05,2345
2019-12-06,2042
2019-12-07,3423
2019-12-08,2264
2019-12-09,2758
2019-12-10,2358
2019-12-11,1697
2019-12-12,1427
2019-12-13,1723
2019-12-14,1902
2019-12-15,2088
2019-12-16,1871
2019-12-17,1255
2019-12-18,1920
2019-12-19,3538
2019-12-20,2842
2019-12-21,2992
2019-12-22,2957
2019-12-23,4876
2019-12-24,2353
2019-12-25,1837
2019-12-26,3281
2019-12-27,3851
2019-12-28,3087
2019-12-29,3908
2019-12-30,4487
2019-12-31,3919
2020-01-01,4558
2020-01-02,4025
2020-01-03,5369
2020-01-04,5927
2020-01-05,3148
2020-01-06,5163
2020-01-07,3461
2020-01-08,3123
2020-01-09,2990
2020-01-10,3037
2020-01-11,4382
2020-01-12,3355
2020-01-13,3398
2020-01-14,3702
2020-01-15,3822
2020-01-16,4508
2020-01-17,6971
2020-01-18,4446
2020-01-19,4332
2020-01-20,4120
2020-01-21,2923
2020-01-22,2902
2020-01-23,3826
2020-01-24,3276
2020-01-25,3900
2020-01-26,3681
2020-01-27,3496
2020-01-28,2715
2020-01-29,4448
2020-01-30,2646
2020-01-31,7171
2020-02-01,4896
2020-02-02,3396
2020-02-03,1635
2020-02-04,2889
2020-02-05,2504
2020-02-06,2784
2020-02-07,3470
2020-02-08,3291
2020-02-09,3484
2020-02-10,6018
2020-02-11,4492
2020-02-12,2535
2020-02-13,2718
2020-02-14,2656
2020-02-15,3850
2020-02-16,4988
2020-02-17,3696
2020-02-18,7251
2020-02-19,3011
2020-02-20,1598
2020-02-21,2654
2020-02-22,4957
2020-02-23,3558
2020-02-24,3772
2020-02-25,4169
2020-02-26,2274
2020-02-27,3135
2020-02-28,2779
2020-02-29,2643
2020-03-01,2561
2020-03-02,2377
2020-03-03,2612
2020-03-04,2561
2020-03-05,3395
2020-03-06,3288
2020-03-07,4228
2020-03-08,5660
2020-03-09,1773
2020-03-10,808
2020-03-11,2242
2020-03-12,2429
2020-03-13,2372
2020-03-14,4174
2020-03-15,4583
2020-03-16,7262
2020-03-17,5724
2020-03-18,2730
2020-03-19,4649
2020-03-20,3927
2020-03-21,8050
2020-03-22,5780
2020-03-23,6552
2020-03-24,5443
2020-03-25,3948
2020-03-26,7335
2020-03-27,7664
2020-03-28,10253
2020-03-29,9033
2020-03-30,6097
2020-03-31,6582
2020-04-01,5391
2020-04-02,5186
2020-04-03,8254
2020-04-04,6373
2020-04-05,9394
2020-04-06,8680
2020-04-07,3987
2020-04-08,6468
2020-04-09,5770
2020-04-10,7231
2020-04-11,7530
2020-04-12,5658
2020-04-13,8535
2020-04-14,8076
2020-04-15,6722
2020-04-16,5167
2020-04-17,7593
2020-04-18,6921
2020-04-19,10005
2020-04-20,5999
2020-04-21,5629
2020-04-22,5095
2020-04-23,3750
2020-04-24,4142
2020-04-25,5833
2020-04-26,7777
2020-04-27,7597
2020-04-28,5277
2020-04-29,6952
2020-04-30,4031
2020-05-01,7246
2020-05-02,7697
2020-05-03,11091
2020-05-04,6557
2020-05-05,5744
2020-05-06,5171
2020-05-07,4474
2020-05-08,5044
2020-05-09,6059
2020-05-10,6193
2020-05-11,3861
2020-05-12,5462
2020-05-13,4504
2020-05-14,5229
2020-05-15,5848
2020-05-16,10885
2020-05-17,6117
2020-05-18,4956
2020-05-19,4329
2020-05-20,3802
2020-05-21,4025
2020-05-22,5171
2020-05-23,6696
2020-05-24,7117
2020-05-25,5097
2020-05-26,5224
2020-05-27,4320
2020-05-28,5225
2020-05-29,4518
2020-05-30,6307
2020-05-31,3647
2020-06-01,4206
2020-06-02,2286
2020-06-03,2368
2020-06-04,3311
2020-06-05,3921
2020-06-06,5481
2020-06-07,2760
2020-06-08,4742
2020-06-09,4420
2020-06-10,5315
2020-06-11,3664
2020-06-12,3870
2020-06-13,2910
2020-06-14,7811
2020-06-15,4952
2020-06-16,3652
2020-06-17,3697
2020-06-18,4072
2020-06-19,2643
2020-06-20,8908
2020-06-21,3716
2020-06-22,4937
2020-06-23,4581
2020-06-24,2396
2020-06-25,3840
2020-06-26,4402
2020-06-27,3876
2020-06-28,3527
2020-06-29,5115
2020-06-30,4649
2020-07-01,3847
2020-07-02,4819
2020-07-03,3908
2020-07-04,4823
2020-07-05,4368
2020-07-06,4933
2020-07-07,5734
2020-07-08,4483
2020-07-09,3347
2020-07-10,3467
2020-07-11,4361
2020-07-12,4237
2020-07-13,5120
2020-07-14,2364
2020-07-15,3600
2020-07-16,3423
2020-07-17,4826
2020-07-18,4619
2020-07-19,5549
2020-07-20,3874
2020-07-21,3310
2020-07-22,5480
2020-07-23,5503
2020-07-24,4482
2020-07-25,3433
2020-07-26,6939
2020-07-27,5865
2020-07-28,4038
2020-07-29,3758
2020-07-30,4708
2020-07-31,3075
2020-08-01,6274
2020-08-02,6240
2020-08-03,4466
2020-08-04,2702
2020-08-05,4291
2020-08-06,2232
2020-08-07,2944
2020-08-08,4338
2020-08-09,5073
2020-08-10,3923
2020-08-11,4648
2020-08-12,5338
2020-08-13,1728
2020-08-14,5747
2020-08-15,4699
2020-08-16,5707
2020-08-17,5914
2020-08-18,3980
2020-08-19,3342
2020-08-20,3709
2020-08-21,2741
2020-08-22,5384
2020-08-23,8355
2020-08-24,3844
2020-08-25,3695
2020-08-26,4886
2020-08-27,3508
2020-08-28,5417
2020-08-29,6329
2020-08-30,4186
2020-08-31,3999
2020-09-01,4431
2020-09-02,3520
2020-09-03,3947
2020-09-04,4772
2020-09-05,4395
2020-09-06,5191
2020-09-07,5810
2020-09-08,2724
2020-09-09,3930
2020-09-10,4431
2020-09-11,2449
2020-09-12,5942
2020-09-13,5758
2020-09-14,5207
2020-09-15,2430
2020-09-16,3685
2020-09-17,3693
2020-09-18,2797
2020-09-19,2492
2020-09-20,4482
2020-09-21,3498
2020-09-22,3535
2020-09-23,3061
2020-09-24,3478
2020-09-25,3535
2020-09-26,5892
2020-09-27,6936
2020-09-28,3400
2020-09-29,4588
2020-09-30,2812
2020-10-01,2229
2020-10-02,4814
2020-10-03,4130
2020-10-04,6003
2020-10-05,6107
2020-10-06,2156
2020-10-07,2606
2020-10-08,2512
2020-10-09,3906
2020-10-10,4869
2020-10-11,7164
2020-10-12,4951
2020-10-13,1942
2020-10-14,3306
2020-10-15,3767
2020-10-16,4729
2020-10-17,3624
2020-10-18,6124
2020-10-19,5978
2020-10-20,4842
2020-10-21,2502
2020-10-22,5652
2020-10-23,3994
2020-10-24,4671
2020-10-25,5475
2020-10-26,4875
2020-10-27,6245
2020-10-28,4781
2020-10-29,4892
2020-10-30,2999
2020-10-31,4029
2020-11-01,3430
2020-11-02,5416
2020-11-03,2413
2020-11-04,2892
2020-11-05,3983
2020-11-06,3045
2020-11-07,6190
2020-11-08,5002
2020-11-09,4652
2020-11-10,5414
2020-11-11,4112
2020-11-12,3022
2020-11-13,6466
2020-11-14,3824
2020-11-15,6512
2020-11-16,6977
2020-11-17,5531
2020-11-18,5244
2020-11-19,3863
2020-11-20,3645
2020-11-21,4084
2020-11-22,6995
2020-11-23,3572
2020-11-24,3773
2020-11-25,3867
2020-11-26,2684
2020-11-27,2794
2020-11-28,5913
2020-11-29,6808
2020-11-30,3738
2020-12-01,5766
2020-12-02,4716
2020-12-03,3358
2020-12-04,5327
2020-12-05,4984
2020-12-06,6836
2020-12-07,3076
2020-12-08,3565
2020-12-09,2558
2020-12-10,3057
2020-12-11,2517
2020-12-12,4432
2020-12-13,4374
2020-12-14,4704
2020-12-15,5067
2020-12-16,3733
2020-12-17,2744
2020-12-18,2525
2020-12-19,4064
2020-12-20,6244
2020-12-21,4793
2020-12-22,2771
2020-12-23,2025
2020-12-24,3239
2020-12-25,2869
2020-12-26,4538
2020-12-27,4642
2020-12-28,5851
2020-12-29,5508
2020-12-30,7159
2020-12-31,4866
2021-01-01,5416
2021-01-02,12077
2021-01-03,6331
2021-01-04,6023
2021-01-05,3320
2021-01-06,2962
2021-01-07,3786
2021-01-08,3270
2021-01-09,4646
2021-01-10,4229
2021-01-11,3792
2021-01-12,4560
2021-01-13,2659
2021-01-14,5506
2021-01-15,2537
2021-01-16,5102
2021-01-17,6772
2021-01-18,3962
2021-01-19,4017
2021-01-20,4685
2021-01-21,6266
2021-01-22,7049
2021-01-23,4781
2021-01-24,5080
2021-01-25,5032
2021-01-26,4644
2021-01-27,4475
2021-01-28,3031
2021-01-29,4416
2021-01-30,3716
2021-01-31,5601
2021-02-01,5056
2021-02-02,5211
2021-02-03,4422
2021-02-04,3855
2021-02-05,5462
2021-02-06,4891
2021-02-07,6423
2021-02-08,3127
2021-02-09,2248
2021-02-10,4705
2021-02-11,2568
2021-02-12,2330
2021-02-13,4343
2021-02-14,5201
2021-02-15,8331
2021-02-16,7766
2021-02-17,4551
2021-02-18,4507
2021-02-19,3981
2021-02-20,3493
2021-02-21,5409
2021-02-22,4401
2021-02-23,3295
2021-02-24,5750
2021-02-25,3404
2021-02-26,3289
2021-02-27,3957
2021-02-28,8142
2021-03-01,2570
2021-03-02,2870
2021-03-03,3457
2021-03-04,2534
2021-03-05,4461
2021-03-06,4486
2021-03-07,5412
2021-03-08,4293
2021-03-09,4077
2021-03-10,1727
2021-03-11,2925
2021-03-12,4484
2021-03-13,4991
2021-03-14,4320
2021-03-15,4634
2021-03-16,6725
2021-03-17,2070
2021-03-18,3382
2021-03-19,2417
2021-03-20,5022
2021-03-21,5932
2021-03-22,4526
2021-03-23,5400
2021-03-24,2731
2021-03-25,2264
2021-03-26,2919
2021-03-27,6072
2021-03-28,5363
2021-03-29,3950
2021-03-30,3565
2021-03-31,2523
2021-04-01,1885
2021-04-02,2539
2021-04-03,4515
2021-04-04,5632
2021-04-05,3011
2021-04-06,2664
2021-04-07,3829
2021-04-08,1950
2021-04-09,5485
2021-04-10,4684
2021-04-11,4046
2021-04-12,4116
2021-04-13,3986
2021-04-14,4414
2021-04-15,2597
2021-04-16,3798
2021-04-17,3436
2021-04-18,4518
2021-04-19,4182
2021-04-20,2837
2021-04-21,3115
2021-04-22,3426
2021-04-23,2999
2021-04-24,3024
2021-04-25,8205
2021-04-26,6374
2021-04-27,2730
2021-04-28,2368
2021-04-29,2635
2021-04-30,7031
2021-05-01,3218
2021-05-02,3532
2021-05-03,2755
2021-05-04,3884
2021-05-05,5622
2021-05-06,4217
2021-05-07,2826
2021-05-08,2700
2021-05-09,3620
2021-05-10,2643
2021-05-11,1911
2021-05-12,3992
2021-05-13,2560
2021-05-14,1617
2021-05-15,4336
2021-05-16,5901
2021-05-17,3798
2021-05-18,3392
2021-05-19,2315
2021-05-20,2721
2021-05-21,2610
2021-05-22,3910
2021-05-23,4401
2021-05-24,2469
2021-05-25,2716
2021-05-26,2083
2021-05-27,2790
2021-05-28,3300
2021-05-29,3843
2021-05-30,3502
2021-05-31,4694
2021-06-01,2640
2021-06-02,2435
2021-06-03,1340
2021-06-04,1469
2021-06-05,3518
2021-06-06,5513
2021-06-07,3071
2021-06-08,4102
2021-06-09,3107
2021-06-10,1874
2021-06-11,2113
2021-06-12,2353
2021-06-13,3797
2021-06-14,5087
2021-06-15,2935
2021-06-16,3615
2021-06-17,2456
2021-06-18,2338
2021-06-19,2743
2021-06-20,4215
2021-06-21,2968
2021-06-22,2336
2021-06-23,1453
2021-06-24,3400
2021-06-25,3691
2021-06-26,4471
2021-06-27,3152
2021-06-28,3049
2021-06-29,2572
2021-06-30,3387
2021-07-01,2131
2021-07-02,2602
2021-07-03,2580
2021-07-04,3548
2021-07-05,3581
2021-07-06,2760
2021-07-07,1909
2021-07-08,2841
2021-07-09,2207
2021-07-10,4773
2021-07-11,5230
2021-07-12,3062
2021-07-13,3554
2021-07-14,2960
2021-07-15,2612
2021-07-16,2512
2021-07-17,5206
2021-07-18,4113
2021-07-19,3256
2021-07-20,1553
2021-07-21,1569
2021-07-22,2952
2021-07-23,1746
2021-07-24,3517
2021-07-25,4853
2021-07-26,3669
2021-07-27,4498
2021-07-28,2951
2021-07-29,3689
2021-07-30,3346
2021-07-31,2774
2021-08-01,2551
2021-08-02,2143
2021-08-03,2845
2021-08-04,2854
2021-08-05,4476
2021-08-06,2134
2021-08-07,2740
2021-08-08,4931
2021-08-09,2720
2021-08-10,2455
2021-08-11,2207
2021-08-12,3391
2021-08-13,3978
2021-08-14,2670
2021-08-15,5783
2021-08-16,3797
2021-08-17,2844
2021-08-18,4434
2021-08-19,2548
2021-08-20,2948
2021-08-21,2368
2021-08-22,2821
2021-08-23,1875
2021-08-24,6455
2021-08-25,2647
2021-08-26,3917
2021-08-27,2281
2021-08-28,2369
2021-08-29,3372
2021-08-30,4743
2021-08-31,2269
2021-09-01,2733
2021-09-02,3139
2021-09-03,3037
2021-09-04,2357
2021-09-05,3578
2021-09-06,4233
2021-09-07,2507
2021-09-08,2238
2021-09-09,1625
2021-09-10,4171
2021-09-11,2350
2021-09-12,2702
2021-09-13,3506
2021-09-14,1896
2021-09-15,2143
2021-09-16,2851
2021-09-17,3223
2021-09-18,2803
2021-09-19,4483
2021-09-20,2295
2021-09-21,1999
2021-09-22,1536
2021-09-23,2475
2021-09-24,1968
2021-09-25,7618
2021-09-26,2100
2021-09-27,1554
2021-09-28,2298
2021-09-29,3978
2021-09-30,2782
2021-10-01,1828
2021-10-02,4815
2021-10-03,2558
2021-10-04,2348
2021-10-05,2019
2021-10-06,1752
2021-10-07,1725
2021-10-08,2424
2021-10-09,2305
2021-10-10,2102
2021-10-11,2855
2021-10-12,1718
2021-10-13,1887
2021-10-14,1934
2021-10-15,1271
2021-10-16,1893
2021-10-17,1652
2021-10-18,1192
2021-10-19,2535
2021-10-20,1792
2021-10-21,1593
2021-10-22,2519
2021-10-23,2920
2021-10-24,2191
2021-10-25,2357
2021-10-26,1740
2021-10-27,1972
2021-10-28,2305
2021-10-29,4865
2021-10-30,3222
2021-10-31,3195
2021-11-01,3575
2021-11-02,2062
2021-11-03,1632
2021-11-04,2699
2021-11-05,1795
2021-11-06,2257
2021-11-07,2110
2021-11-08,1455
2021-11-09,1403
2021-11-10,2735
2021-11-11,3066
2021-11-12,2056
2021-11-13,3206
2021-11-14,2106
2021-11-15,2729
2021-11-16,2706
2021-11-17,1479
2021-11-18,1669
2021-11-19,3177
2021-11-20,2148
2021-11-21,3280
2021-11-22,1778
2021-11-23,1818
2021-11-24,3276
2021-11-25,1422
2021-11-26,4145
2021-11-27,3866
2021-11-28,3394
2021-11-29,2024
2021-11-30,1575
2021-12-01,1382
2021-12-02,1369
2021-12-03,1565
2021-12-04,1816
2021-12-05,2707
2021-12-06,2712
2021-12-07,1991
2021-12-08,1811
2021-12-09,3185
2021-12-10,2446
2021-12-11,2624
2021-12-12,3307
2021-12-13,3186
2021-12-14,1782
2021-12-15,2094
2021-12-16,2808
2021-12-17,3259
2021-12-18,2317
2021-12-19,2324
2021-12-20,3860
2021-12-21,2666
2021-12-22,2404
2021-12-23,2242
2021-12-24,5338
2021-12-25,3124
2021-12-26,2355
2021-12-27,3452
2021-12-28,3503
2021-12-29,6962
2021-12-30,2943
2021-12-31,2793
2022-01-01,4050
2022-01-02,4529
2022-01-03,3505
2022-01-04,3441
2022-01-05,4024
2022-01-06,3098
2022-01-07,4988
2022-01-08,2922
2022-01-09,5833
2022-01-10,3587
2022-01-11,5046
2022-01-12,2152
2022-01-13,4089
2022-01-14,6332
2022-01-15,3145
2022-01-16,3593
2022-01-17,5093
2022-01-18,4183
2022-01-19,2582
2022-01-20,4743
2022-01-21,3957
2022-01-22,3219
2022-01-23,3165
2022-01-24,2237
2022-01-25,2790
2022-01-26,3682
2022-01-27,2938
2022-01-28,949
2022-01-31,47
2022-02-01,3635
2022-02-02,2605
2022-02-03,3690
2022-02-04,4054
2022-02-05,8541
2022-02-06,4535
2022-02-07,4540
2022-02-08,3551
2022-02-09,2887
2022-02-10,1840
2022-02-11,2354
2022-02-12,2836
2022-02-13,2381
2022-02-14,3214
2022-02-15,4596
2022-02-16,3558
2022-02-17,3713
2022-02-18,3371
2022-02-19,2408
2022-02-20,2882
2022-02-21,3430
2022-02-22,2619
2022-02-23,2651
2022-02-24,1694
2022-02-25,2780
2022-02-26,1756
2022-02-27,1944
2022-02-28,488
2022-03-01,2438
2022-03-02,1985
2022-03-03,1847
2022-03-04,2379
2022-03-05,2867
2022-03-06,2085
2022-03-07,905
2022-03-08,523
2022-03-09,1351
2022-03-10,2026
2022-03-11,2289
2022-03-12,2768
2022-03-13,3318
2022-03-14,1220
2022-03-15,2690
2022-03-16,2495
2022-03-17,2056
2022-03-18,1602
2022-03-19,3010
2022-03-20,2885
2022-03-21,2489
2022-03-22,2201
2022-03-23,1612
2022-03-24,1211
2022-03-25,3512
2022-03-26,4403
2022-03-27,5809
2022-03-28,2959
2022-03-29,3154
2022-03-30,1543
2022-03-31,1499
2022-04-01,2063
2022-04-02,3400
2022-04-03,4465
2022-04-04,3576
2022-04-05,4146
2022-04-06,2619
2022-04-07,2197
2022-04-08,1296
2022-04-09,2430
2022-04-10,2987
2022-04-11,2234
2022-04-12,1418
2022-04-13,1796
2022-04-14,986
2022-04-15,1987
2022-04-16,2903
2022-04-17,5588
2022-04-18,2464
2022-04-19,2040
2022-04-20,2645
2022-04-21,3141
2022-04-22,2679
2022-04-23,2541
2022-04-24,4101
2022-04-25,2356
2022-04-26,1398
2022-04-27,1544
2022-04-28,1992
2022-04-29,2154
2022-04-30,2460
2022-05-01,3062
2022-05-02,3481
2022-05-03,1823
2022-05-04,1177
2022-05-05,2276
2022-05-06,1099
2022-05-07,2356
2022-05-08,2550
2022-05-09,2365
2022-05-10,1504
2022-05-11,1424
2022-05-12,1932
2022-05-13,1480
2022-05-14,1560
2022-05-15,2415
2022-05-16,1633
2022-05-17,4281
2022-05-18,1304
2022-05-19,1941
2022-05-20,2169
2022-05-21,2219
2022-05-22,1788
2022-05-23,2765
2022-05-24,977
2022-05-25,2137
2022-05-26,2169
2022-05-27,1011
2022-05-28,2228
2022-05-29,2479
2022-05-30,1284
2022-05-31,3136
2022-06-01,768
2022-06-02,1762
2022-06-03,2636
2022-06-04,3094
2022-06-05,3344
2022-06-06,2726
2022-06-07,2071
2022-06-08,1702
2022-06-09,1962
2022-06-10,1867
2022-06-11,3226
2022-06-12,1695
2022-06-13,3425
2022-06-14,1535
2022-06-15,1503
2022-06-16,2065
2022-06-17,2040
2022-06-18,2383
2022-06-19,3664
2022-06-20,2589
2022-06-21,2492
2022-06-22,1809
2022-06-23,1733
2022-06-24,3296
2022-06-25,1505
2022-06-26,2488
2022-06-27,4509
2022-06-28,1989
2022-06-29,2596
2022-06-30,996
2022-07-01,1464
2022-07-02,1587
2022-07-03,2082
2022-07-04,2179
2022-07-05,1225
2022-07-06,1148
2022-07-07,1852
2022-07-08,1217
2022-07-09,1390
2022-07-10,1928
2022-07-11,1975
2022-07-12,2380
2022-07-13,2632
2022-07-14,2038
2022-07-15,4890
2022-07-16,2115
2022-07-17,3025
2022-07-18,1482
2022-07-19,1387
2022-07-20,1114
2022-07-21,1386
2022-07-22,1218
2022-07-23,3055
2022-07-24,1953
2022-07-25,1765
2022-07-26,2661
2022-07-27,1830
2022-07-28,3085
2022-07-29,1228
2022-07-30,2074
2022-07-31,2807
2022-08-01,1780
2022-08-02,1638
2022-08-03,1901
2022-08-04,1246
2022-08-05,1091
2022-08-06,1757
2022-08-07,2884
2022-08-08,2687
2022-08-09,5979
2022-08-10,2664
2022-08-11,1919
2022-08-12,2509
2022-08-13,1844
2022-08-14,5010
2022-08-15,2576
2022-08-16,3223
2022-08-17,1649
2022-08-18,2108
2022-08-19,3492
2022-08-20,2201
2022-08-21,3924
2022-08-22,2062
2022-08-23,1529
2022-08-24,3700
2022-08-25,2387
2022-08-26,1992
2022-08-27,4094
2022-08-28,2684
2022-08-29,2477
2022-08-30,2532
2022-08-31,1719
2022-09-01,2860
2022-09-02,1993
2022-09-03,1764
2022-09-04,2394
2022-09-05,1705
2022-09-06,1739
2022-09-07,1543
2022-09-08,1138
2022-09-09,2607
2022-09-10,2206
2022-09-11,5293
2022-09-12,1936
2022-09-13,2369
2022-09-14,1304
2022-09-15,2131
2022-09-16,1397
2022-09-17,2875
2022-09-18,2150
2022-09-19,2291
2022-09-20,1837
2022-09-21,2135
2022-09-22,1636
2022-09-23,932
2022-09-24,2462
2022-09-25,2143
2022-09-26,1906
2022-09-27,1041
2022-09-28,1621
2022-09-29,1977
2022-09-30,8218
2022-10-01,1286
2022-10-02,1392
2022-10-03,1101
2022-10-04,1413
2022-10-05,1717
2022-10-06,1925
2022-10-07,2529
2022-10-08,3576
2022-10-09,2682
2022-10-10,1973
2022-10-11,2362
2022-10-12,2318
2022-10-13,1707
2022-10-14,2497
2022-10-15,2079
2022-10-16,3890
2022-10-17,3886
2022-10-18,2325
2022-10-19,1551
2022-10-20,1229
2022-10-21,1736
2022-10-22,1424
2022-10-23,2288
2022-10-24,1150
2022-10-25,1394
2022-10-26,1604
2022-10-27,2043
2022-10-28,1973
2022-10-29,1592
2022-10-30,2724
2022-10-31,1600
2022-11-01,1714
2022-11-02,1834
2022-11-03,2310
2022-11-04,1417
2022-11-05,1770
2022-11-06,3983
2022-11-07,2554
2022-11-08,2812
2022-11-09,2646
2022-11-10,3096
2022-11-11,2429
2022-11-12,3388
2022-11-13,3411
2022-11-14,1677
2022-11-15,1660
2022-11-16,3121
2022-11-17,4797
2022-11-18,2274
2022-11-19,2199
2022-11-20,3281
2022-11-21,1978
2022-11-22,1685
2022-11-23,1498
2022-11-24,1904
2022-11-25,3152
2022-11-26,2008
2022-11-27,2840
2022-11-28,2358
2022-11-29,1915
2022-11-30,1721
2022-12-01,1368
2022-12-02,1143
2022-12-03,1502
2022-12-04,2891
2022-12-05,1691
2022-12-06,2505
2022-12-07,2335
2022-12-08,2381
2022-12-09,2052
2022-12-10,4235
2022-12-11,3650
2022-12-12,2162
2022-12-13,1542
2022-12-14,4037
2022-12-15,2257
2022-12-16,1919
2022-12-17,3034
2022-12-18,1497
2022-12-19,1838
2022-12-20,1514
2022-12-21,3882
2022-12-22,3314
2022-12-23,1428
2022-12-24,1869
2022-12-25,5050
2022-12-26,3417
2022-12-27,5695
2022-12-28,2386
2022-12-29,3450
2022-12-30,2576
2022-12-31,1817
2023-01-01,3502
2023-01-02,3761
2023-01-03,2172
2023-01-04,4869
2023-01-05,3276
2023-01-06,2865
2023-01-07,2741
2023-01-08,4485
2023-01-09,4655
2023-01-10,3244
2023-01-11,2925
2023-01-12,2410
2023-01-13,3025
2023-01-14,4681
2023-01-15,4324
2023-01-16,2852
2023-01-17,2926
2023-01-18,2246
2023-01-19,2411
2023-01-20,3138
2023-01-21,2612
2023-01-22,2893
2023-01-23,3230
2023-01-24,2198
2023-01-25,3274
2023-01-26,4216
2023-01-27,2495
2023-01-28,3512
2023-01-29,3606
2023-01-30,2840
2023-01-31,2528
2023-02-01,1484
2023-02-02,1287
2023-02-03,2659
2023-02-04,3731
2023-02-05,3856
2023-02-06,1633
2023-02-07,4075
2023-02-08,2469
2023-02-09,3238
2023-02-10,2316
2023-02-11,4753
2023-02-12,3306
2023-02-13,1703
2023-02-14,2642
2023-02-15,1922
2023-02-16,2259
2023-02-17,2299
2023-02-18,3673
2023-02-19,2403
2023-02-20,3182
2023-02-21,2328
2023-02-22,3693
2023-02-23,1979
2023-02-24,1302
2023-02-25,2538
2023-02-26,2860
2023-02-27,2361
2023-02-28,3203
2023-03-01,2809
2023-03-02,5578
2023-03-03,2945
2023-03-04,2630
2023-03-05,3073
2023-03-06,3691
2023-03-07,3015
2023-03-08,2021
2023-03-09,2483
2023-03-10,4025
2023-03-11,3413
2023-03-12,3278
2023-03-13,1639
2023-03-14,1840
2023-03-15,1783
2023-03-16,1424
2023-03-17,3766
2023-03-18,1252
2023-03-19,1442
2023-03-20,1855
2023-03-21,1336
2023-03-22,1925
2023-03-23,1604
2023-03-24,2281
2023-03-25,4609
2023-03-26,4370
2023-03-27,1478
2023-03-28,1703
2023-03-29,2737
2023-03-30,1936
2023-03-31,1794
2023-04-01,2347
2023-04-02,2121
2023-04-03,2822
2023-04-04,2160
2023-04-05,1688
2023-04-06,1672
2023-04-07,2364
2023-04-08,2076
2023-04-09,3635
2023-04-10,2146
2023-04-11,2214
2023-04-12,4567
2023-04-13,2118
2023-04-14,2295
2023-04-15,3830
2023-04-16,7810
2023-04-17,2636
2023-04-18,1466
2023-04-19,1407
2023-04-20,2428
2023-04-21,1246
2023-04-22,2332
2023-04-23,3068
2023-04-24,4255
2023-04-25,2090
2023-04-26,1978
2023-04-27,1605
2023-04-28,1975
2023-04-29,1704
2023-04-30,1597
2023-05-01,2292
2023-05-02,3512
2023-05-03,3540
2023-05-04,1575
2023-05-05,2803
2023-05-06,5101
2023-05-07,2827
2023-05-08,4326
2023-05-09,1743
2023-05-10,1902
2023-05-11,1933
2023-05-12,2195
2023-05-13,2614
2023-05-14,2220
2023-05-15,2196
2023-05-16,1490
2023-05-17,1578
2023-05-18,1512
2023-05-19,3636
2023-05-20,2476
2023-05-21,3667
2023-05-22,1828
2023-05-23,2617
2023-05-24,2259
2023-05-25,2157
2023-05-26,1506
2023-05-27,2226
