hour,events
2007-11-13T00,281
2007-11-13T01,47
2007-11-13T02,156
2007-11-13T03,196
2007-11-13T04,173
2007-11-13T05,235
2007-11-13T06,34
2007-11-13T07,75
2007-11-13T08,127
2007-11-13T09,69
2007-11-13T10,10
2007-11-13T11,16
2007-11-13T12,5
2007-11-13T13,44
2007-11-13T14,36
2007-11-13T15,112
2007-11-13T16,13
2007-11-13T17,32
2007-11-13T18,86
2007-11-13T19,111
2007-11-13T20,280
2007-11-13T21,60
2007-11-13T22,74
2007-11-13T23,53
2007-11-14T00,362
2007-11-14T01,285
2007-11-14T02,176
2007-11-14T03,196
2007-11-14T17,85
2007-11-14T18,165
2007-11-14T19,113
2007-11-14T20,77
2007-11-14T21,169
2007-11-14T22,41
2007-11-14T23,71
2007-11-15T00,162
2007-11-15T01,167
2007-11-15T16,25
2007-11-15T17,126
2007-11-15T18,147
2007-11-15T19,114
2007-11-15T20,167
2007-11-15T21,73
2007-11-15T22,78
2007-11-15T23,22
2007-11-16T00,112
2007-11-16T01,41
2007-11-16T02,72
2007-11-16T03,10
2007-11-16T04,9
2007-11-16T05,33
2007-11-16T06,108
2007-11-16T07,10
2007-11-16T08,7
2007-11-16T09,50
2007-11-16T10,73
2007-11-16T11,66
2007-11-16T12,141
2007-11-16T13,12
2007-11-16T14,27
2007-11-16T15,174
2007-11-16T16,86
2007-11-16T17,19
2007-11-16T18,79
2007-11-16T19,122
2007-11-16T20,465
2007-11-16T21,53
2007-11-16T22,33
2007-11-16T23,103
2007-11-17T00,72
2007-11-17T01,22
2007-11-17T02,36
2007-11-17T03,331
2007-11-17T04,294
2007-11-17T05,67
2007-11-17T06,13
2007-11-17T07,6
2007-11-17T08,37
2007-11-17T09,85
2007-11-17T10,3
2007-11-17T11,104
2007-11-17T12,31
2007-11-17T13,188
2007-11-17T14,53
2007-11-17T15,102
2007-11-17T16,205
2007-11-17T17,78
2007-11-17T18,222
2007-11-17T19,155
2007-11-17T20,152
2007-11-17T21,44
2007-11-17T22,213
2007-11-17T23,137
2007-11-18T00,192
2007-11-18T01,276
2007-11-18T02,242
2007-11-18T03,305
2007-11-18T04,112
2007-11-18T05,7
2007-11-18T06,38
2007-11-18T07,5
2007-11-18T08,8
2007-11-18T09,48
2007-11-18T10,18
2007-11-18T11,55
2007-11-18T12,366
2007-11-18T13,151
2007-11-18T14,43
2007-11-18T15,24
2007-11-18T16,47
2007-11-18T17,258
2007-11-18T18,194
2007-11-18T19,57
2007-11-18T20,144
2007-11-18T21,90
2007-11-18T22,15
2007-11-18T23,88
2007-11-19T00,118
2007-11-19T01,170
2007-11-19T02,49
2007-11-19T03,116
2007-11-19T04,262
2007-11-19T05,5
2007-11-19T06,12
2007-11-19T07,9
2007-11-19T08,13
2007-11-19T09,2
2007-11-19T10,158
2007-11-19T11,94
2007-11-19T12,40
2007-11-19T13,225
2007-11-19T14,363
2007-11-19T15,100
2007-11-19T16,154
2007-11-19T17,130
2007-11-19T18,85
2007-11-19T19,90
2007-11-19T20,268
2007-11-19T21,113
2007-11-19T22,16
2007-11-19T23,269
2007-11-20T00,63
2007-11-20T01,123
2007-11-20T02,220
2007-11-20T03,142
2007-11-20T04,106
2007-11-20T05,28
2007-11-20T06,136
2007-11-20T07,94
2007-11-20T08,17
2007-11-20T09,133
2007-11-20T10,281
2007-11-20T11,7
2007-11-20T12,20
2007-11-20T13,53
2007-11-20T14,56
2007-11-20T15,129
2007-11-20T16,83
2007-11-20T17,29
2007-11-20T18,31
2007-11-20T19,46
2007-11-20T20,44
2007-11-20T21,26
2007-11-20T22,207
2007-11-20T23,161
2007-11-21T00,118
2007-11-21T01,255
2007-11-21T02,60
2007-11-21T03,113
2007-11-21T04,142
2007-11-21T05,47
2007-11-21T06,115
2007-11-21T07,226
2007-11-21T08,8
2007-11-21T09,287
2007-11-21T10,54
2007-11-21T11,7
2007-11-21T12,24
2007-11-21T13,27
2007-11-21T14,65
2007-11-21T15,64
2007-11-21T16,311
2007-11-21T17,40
2007-11-21T18,39
2007-11-21T19,49
2007-11-21T20,180
2007-11-21T21,202
2007-11-21T22,403
2007-11-21T23,153
2007-11-22T00,77
2007-11-22T01,18
2007-11-22T02,34
2007-11-22T03,25
2007-11-22T04,22
2007-11-22T05,18
2007-11-22T06,8
2007-11-22T07,6
2007-11-22T08,54
2007-11-22T09,108
2007-11-22T10,67
2007-11-22T11,338
2007-11-22T12,39
2007-11-22T13,64
2007-11-22T14,105
2007-11-22T15,108
2007-11-22T16,89
2007-11-22T17,102
2007-11-22T18,39
2007-11-22T19,121
2007-11-22T20,164
2007-11-22T21,12
2007-11-22T22,81
2007-11-22T23,220
2007-11-23T00,41
2007-11-23T01,40
2007-11-23T02,156
2007-11-23T03,150
2007-11-23T04,112
2007-11-23T05,15
2007-11-23T06,10
2007-11-23T07,4
2007-11-23T08,31
2007-11-23T09,8
2007-11-23T10,2
2007-11-23T11,28
2007-11-23T12,9
2007-11-23T13,84
2007-11-23T14,65
2007-11-23T15,261
2007-11-23T16,484
2007-11-23T17,318
2007-11-23T18,72
2007-11-23T19,216
2007-11-23T20,310
2007-11-23T21,155
2007-11-23T22,148
2007-11-23T23,174
2007-11-24T00,285
2007-11-24T01,278
2007-11-24T02,193
2007-11-24T03,82
2007-11-24T04,98
2007-11-24T05,45
2007-11-24T06,77
2007-11-24T07,85
2007-11-24T08,135
2007-11-24T09,82
2007-11-24T10,56
2007-11-24T11,89
2007-11-24T12,45
2007-11-24T13,2
2007-11-24T14,133
2007-11-24T15,48
2007-11-24T16,43
2007-11-24T17,68
2007-11-24T18,265
2007-11-24T19,373
2007-11-24T20,81
2007-11-24T21,30
2007-11-24T22,168
2007-11-24T23,93
2007-11-25T00,307
2007-11-25T01,191
2007-11-25T02,48
2007-11-25T03,170
2007-11-25T04,317
2007-11-25T05,98
2007-11-25T06,165
2007-11-25T07,252
2007-11-25T08,68
2007-11-25T09,13
2007-11-25T10,100
2007-11-25T11,26
2007-11-25T12,10
2007-11-25T13,51
2007-11-25T14,76
2007-11-25T15,93
2007-11-25T16,434
2007-11-25T17,100
2007-11-25T18,70
2007-11-25T19,83
2007-11-25T20,137
2007-11-25T21,83
2007-11-25T22,181
2007-11-25T23,231
2007-11-26T00,12
2007-11-26T01,226
2007-11-26T02,221
2007-11-26T03,418
2007-11-26T04,115
2007-11-26T05,57
2007-11-26T06,72
2007-11-26T07,14
2007-11-26T08,72
2007-11-26T09,3
2007-11-26T10,100
2007-11-26T11,22
2007-11-26T12,50
2007-11-26T13,111
2007-11-26T14,43
2007-11-26T15,66
2007-11-26T16,168
2007-11-26T17,221
2007-11-26T18,128
2007-11-26T19,127
2007-11-26T20,45
2007-11-26T21,544
2007-11-26T22,180
2007-11-26T23,140
2007-11-27T00,11
2007-11-27T01,299
2007-11-27T02,214
2007-11-27T03,25
2007-11-27T04,108
2007-11-27T05,3
2007-11-27T06,46
2007-11-27T07,73
2007-11-27T08,151
2007-11-27T09,108
2007-11-27T10,2
2007-11-27T11,33
2007-11-27T12,44
2007-11-27T13,97
2007-11-27T14,80
2007-11-27T15,25
2007-11-27T16,18
2007-11-27T17,88
2007-11-27T18,124
2007-11-27T19,109
2007-11-27T20,130
2007-11-27T21,205
2007-11-27T22,220
2007-11-27T23,135
2007-11-28T00,39
2007-11-28T01,45
2007-11-28T02,69
2007-11-28T03,67
2007-11-28T04,27
2007-11-28T05,73
2007-11-28T06,278
2007-11-28T07,125
2007-11-28T08,174
2007-11-28T09,159
2007-11-28T10,511
2007-11-28T11,169
2007-11-28T12,59
2007-11-28T13,53
2007-11-28T14,50
2007-11-28T15,19
2007-11-28T16,62
2007-11-28T17,24
2007-11-28T18,144
2007-11-28T19,329
2007-11-28T20,218
2007-11-28T21,200
2007-11-28T22,136
2007-11-28T23,131
2007-11-29T00,26
2007-11-29T01,25
2007-11-29T02,463
2007-11-29T03,126
2007-11-29T04,45
2007-11-29T05,39
2007-11-29T06,73
2007-11-29T07,56
2007-11-29T08,175
2007-11-29T09,54
2007-11-29T10,61
2007-11-29T11,26
2007-11-29T12,78
2007-11-29T13,89
2007-11-29T14,55
2007-11-29T15,254
2007-11-29T16,208
2007-11-29T17,140
2007-11-29T18,125
2007-11-29T19,281
2007-11-29T20,209
2007-11-29T21,262
2007-11-29T22,339
2007-11-29T23,103
2007-11-30T00,112
2007-11-30T01,270
2007-11-30T02,158
2007-11-30T03,28
2007-11-30T04,116
2007-11-30T05,24
2007-11-30T06,54
2007-11-30T07,165
2007-11-30T08,78
2007-11-30T09,77
2007-11-30T10,135
2007-11-30T11,62
2007-11-30T12,154
2007-11-30T13,109
2007-11-30T14,58
2007-11-30T15,44
2007-11-30T16,219
2007-11-30T17,50
2007-11-30T18,433
2007-11-30T19,164
2007-11-30T20,69
2007-11-30T21,72
2007-11-30T22,75
2007-11-30T23,102
2007-12-01T00,11
2007-12-01T01,96
2007-12-01T02,43
2007-12-01T03,81
2007-12-01T04,101
2007-12-01T05,31
2007-12-01T06,14
2007-12-01T07,10
2007-12-01T08,10
2007-12-01T09,66
2007-12-01T10,334
2007-12-01T11,98
2007-12-01T12,26
2007-12-01T13,86
2007-12-01T14,121
2007-12-01T15,240
2007-12-01T16,123
2007-12-01T17,105
2007-12-01T18,90
2007-12-01T19,77
2007-12-01T20,227
2007-12-01T21,261
2007-12-01T22,203
2007-12-01T23,161
2007-12-02T00,559
2007-12-02T01,359
2007-12-02T02,57
2007-12-02T03,112
2007-12-02T04,67
2007-12-02T05,125
2007-12-02T06,89
2007-12-02T07,93
2007-12-02T08,34
2007-12-02T09,61
2007-12-02T10,14
2007-12-02T11,145
2007-12-02T12,78
2007-12-02T13,58
2007-12-02T14,45
2007-12-02T15,50
2007-12-02T16,80
2007-12-02T17,178
2007-12-02T18,248
2007-12-02T19,206
2007-12-02T20,176
2007-12-02T21,203
2007-12-02T22,389
2007-12-02T23,218
2007-12-03T00,148
2007-12-03T01,196
2007-12-03T02,84
2007-12-03T03,78
2007-12-03T04,90
2007-12-03T05,42
2007-12-03T06,142
2007-12-03T07,165
2007-12-03T08,159
2007-12-03T09,6
2007-12-03T10,106
2007-12-03T11,49
2007-12-03T12,84
2007-12-03T13,91
2007-12-03T14,80
2007-12-03T15,518
2007-12-03T16,669
2007-12-03T17,186
2007-12-03T18,210
2007-12-03T19,129
2007-12-03T20,237
2007-12-03T21,90
2007-12-03T22,52
2007-12-03T23,44
2007-12-04T00,107
2007-12-04T01,346
2007-12-04T02,1576
2007-12-04T03,543
2007-12-04T04,246
2007-12-04T05,19
2007-12-04T06,148
2007-12-04T07,116
2007-12-04T08,124
2007-12-04T09,188
2007-12-04T10,7
2007-12-04T11,93
2007-12-04T12,15
2007-12-04T13,143
2007-12-04T14,24
2007-12-04T15,87
2007-12-04T16,158
2007-12-04T17,49
2007-12-04T18,118
2007-12-04T19,115
2007-12-04T20,215
2007-12-04T21,329
2007-12-04T22,334
2007-12-04T23,38
2007-12-05T00,77
2007-12-05T01,57
2007-12-05T02,187
2007-12-05T03,139
2007-12-05T04,112
2007-12-05T05,110
2007-12-05T06,263
2007-12-05T07,33
2007-12-05T08,79
2007-12-05T09,22
2007-12-05T10,1
2007-12-05T11,28
2007-12-05T12,11
2007-12-05T13,72
2007-12-05T14,40
2007-12-05T15,97
2007-12-05T16,72
2007-12-05T17,139
2007-12-05T18,33
2007-12-05T19,267
2007-12-05T20,103
2007-12-05T21,122
2007-12-05T22,81
2007-12-05T23,35
2007-12-06T00,6
2007-12-06T01,64
2007-12-06T02,145
2007-12-06T03,338
2007-12-06T04,122
2007-12-06T05,40
2007-12-06T06,118
2007-12-06T07,58
2007-12-06T08,18
2007-12-06T09,127
2007-12-06T10,69
2007-12-06T11,12
2007-12-06T12,65
2007-12-06T13,207
2007-12-06T14,192
2007-12-06T15,289
2007-12-06T16,291
2007-12-06T17,106
2007-12-06T18,65
2007-12-06T19,30
2007-12-06T20,36
2007-12-06T21,82
2007-12-06T22,191
2007-12-06T23,276
2007-12-07T00,172
2007-12-07T01,163
2007-12-07T02,195
2007-12-07T03,106
2007-12-07T04,92
2007-12-07T05,212
2007-12-07T06,195
2007-12-07T07,109
2007-12-07T08,82
2007-12-07T09,1
2007-12-07T10,32
2007-12-07T11,44
2007-12-07T12,100
2007-12-07T13,10
2007-12-07T14,255
2007-12-07T15,8
2007-12-07T16,220
2007-12-07T17,73
2007-12-07T18,100
2007-12-07T19,210
2007-12-07T20,145
2007-12-07T21,115
2007-12-07T22,149
2007-12-07T23,118
2007-12-08T00,285
2007-12-08T01,203
2007-12-08T02,341
2007-12-08T03,174
2007-12-08T04,115
2007-12-08T05,14
2007-12-08T06,133
2007-12-08T07,113
2007-12-08T08,28
2007-12-08T09,12
2007-12-08T10,26
2007-12-08T11,7
2007-12-08T12,7
2007-12-08T13,56
2007-12-08T14,116
2007-12-08T15,189
2007-12-08T16,117
2007-12-08T17,36
2007-12-08T18,77
2007-12-08T19,52
2007-12-08T20,77
2007-12-08T21,169
2007-12-08T22,453
2007-12-08T23,128
2007-12-09T00,395
2007-12-09T01,197
2007-12-09T02,399
2007-12-09T03,639
2007-12-09T04,250
2007-12-09T05,39
2007-12-09T06,217
2007-12-09T07,136
2007-12-09T08,44
2007-12-09T09,16
2007-12-09T10,5
2007-12-09T11,75
2007-12-09T12,101
2007-12-09T13,179
2007-12-09T14,273
2007-12-09T15,159
2007-12-09T16,323
2007-12-09T17,398
2007-12-09T18,52
2007-12-09T19,311
2007-12-09T20,295
2007-12-09T21,376
2007-12-09T22,105
2007-12-09T23,35
2007-12-10T00,178
2007-12-10T01,357
2007-12-10T02,188
2007-12-10T03,146
2007-12-10T04,228
2007-12-10T05,129
2007-12-10T06,101
2007-12-10T07,154
2007-12-10T08,22
2007-12-10T09,71
2007-12-10T10,25
2007-12-10T11,29
2007-12-10T12,10
2007-12-10T13,29
2007-12-10T14,12
2007-12-10T15,116
2007-12-10T16,43
2007-12-10T17,69
2007-12-10T18,37
2007-12-10T19,92
2007-12-10T20,225
2007-12-10T21,319
2007-12-10T22,149
2007-12-10T23,67
2007-12-11T00,20
2007-12-11T01,21
2007-12-11T02,34
2007-12-11T03,73
2007-12-11T04,155
2007-12-11T05,139
2007-12-11T06,153
2007-12-11T07,68
2007-12-11T08,52
2007-12-11T09,99
2007-12-11T10,81
2007-12-11T11,33
2007-12-11T12,8
2007-12-11T13,111
2007-12-11T14,247
2007-12-11T15,23
2007-12-11T16,16
2007-12-11T17,15
2007-12-11T18,186
2007-12-11T19,62
2007-12-11T20,116
2007-12-11T21,388
2007-12-11T22,579
2007-12-11T23,165
2007-12-12T00,15
2007-12-12T01,90
2007-12-12T02,30
2007-12-12T03,45
2007-12-12T04,32
2007-12-12T05,5
2007-12-12T06,92
2007-12-12T07,33
2007-12-12T08,4
2007-12-12T09,145
2007-12-12T10,38
2007-12-12T11,41
2007-12-12T12,32
2007-12-12T13,110
2007-12-12T14,102
2007-12-12T15,53
2007-12-12T16,14
2007-12-12T17,37
2007-12-12T18,58
2007-12-12T19,38
2007-12-12T20,112
2007-12-12T21,273
2007-12-12T22,298
2007-12-12T23,267
2007-12-13T00,52
2007-12-13T01,87
2007-12-13T02,61
2007-12-13T03,141
2007-12-13T04,253
2007-12-13T05,122
2007-12-13T06,190
2007-12-13T07,67
2007-12-13T08,37
2007-12-13T09,128
2007-12-13T10,168
2007-12-13T11,41
2007-12-13T12,59
2007-12-13T13,196
2007-12-13T14,165
2007-12-13T15,9
2007-12-13T16,39
2007-12-13T17,68
2007-12-13T18,73
2007-12-13T19,69
2007-12-13T20,112
2007-12-13T21,33
2007-12-13T22,23
2007-12-13T23,138
2007-12-14T00,238
2007-12-14T01,8
2007-12-14T02,79
2007-12-14T03,62
2007-12-14T04,59
2007-12-14T05,211
2007-12-14T06,41
2007-12-14T07,40
2007-12-14T08,18
2007-12-14T09,1
2007-12-14T10,34
2007-12-14T11,90
2007-12-14T12,5
2007-12-14T13,9
2007-12-14T14,23
2007-12-14T15,36
2007-12-14T16,52
2007-12-14T17,62
2007-12-14T18,26
2007-12-14T19,53
2007-12-14T20,134
2007-12-14T21,96
2007-12-14T22,171
2007-12-14T23,286
2007-12-15T00,150
2007-12-15T01,105
2007-12-15T02,104
2007-12-15T03,227
2007-12-15T04,48
2007-12-15T05,53
2007-12-15T06,7
2007-12-15T07,5
2007-12-15T08,91
2007-12-15T09,36
2007-12-15T10,37
2007-12-15T11,55
2007-12-15T12,8
2007-12-15T13,50
2007-12-15T14,22
2007-12-15T15,113
2007-12-15T16,44
2007-12-15T17,52
2007-12-15T18,77
2007-12-15T19,207
2007-12-15T20,73
2007-12-15T21,13
2007-12-15T22,28
2007-12-15T23,38
2007-12-16T00,24
2007-12-16T01,21
2007-12-16T02,206
2007-12-16T03,101
2007-12-16T04,92
2007-12-16T05,6
2007-12-16T06,90
2007-12-16T07,174
2007-12-16T08,87
2007-12-16T09,12
2007-12-16T10,209
2007-12-16T11,34
2007-12-16T12,57
2007-12-16T13,174
2007-12-16T14,376
2007-12-16T15,385
2007-12-16T16,194
2007-12-16T17,292
2007-12-16T18,166
2007-12-16T19,84
2007-12-16T20,79
2007-12-16T21,81
2007-12-16T22,182
2007-12-16T23,394
2007-12-17T00,370
2007-12-17T01,103
2007-12-17T02,49
2007-12-17T03,5
2007-12-17T04,26
2007-12-17T05,14
2007-12-17T06,26
2007-12-17T07,19
2007-12-17T08,44
2007-12-17T09,6
2007-12-17T10,55
2007-12-17T11,34
2007-12-17T12,14
2007-12-17T13,26
2007-12-17T14,95
2007-12-17T15,51
2007-12-17T16,19
2007-12-17T17,247
2007-12-17T18,145
2007-12-17T19,209
2007-12-17T20,61
2007-12-17T21,267
2007-12-17T22,175
2007-12-17T23,162
2007-12-18T00,146
2007-12-18T01,68
2007-12-18T02,32
2007-12-18T03,22
2007-12-18T04,33
2007-12-18T05,77
2007-12-18T06,335
2007-12-18T07,49
2007-12-18T08,126
2007-12-18T09,80
2007-12-18T10,278
2007-12-18T11,76
2007-12-18T12,56
2007-12-18T13,9
2007-12-18T14,12
2007-12-18T15,94
2007-12-18T16,112
2007-12-18T17,192
2007-12-18T18,210
2007-12-18T19,178
2007-12-18T20,143
2007-12-18T21,127
2007-12-18T22,32
2007-12-18T23,6
2007-12-19T00,44
2007-12-19T01,311
2007-12-19T02,246
2007-12-19T03,62
2007-12-19T04,138
2007-12-19T05,18
2007-12-19T06,21
2007-12-19T07,46
2007-12-19T08,19
2007-12-19T09,45
2007-12-19T10,63
2007-12-19T11,34
2007-12-19T12,35
2007-12-19T13,6
2007-12-19T14,291
2007-12-19T15,227
2007-12-19T16,153
2007-12-19T17,115
2007-12-19T18,265
2007-12-19T19,338
2007-12-19T20,301
2007-12-19T21,236
2007-12-19T22,184
2007-12-19T23,96
2007-12-20T00,116
2007-12-20T01,113
2007-12-20T02,54
2007-12-20T03,124
2007-12-20T04,32
2007-12-20T05,12
2007-12-20T06,30
2007-12-20T07,33
2007-12-20T08,23
2007-12-20T09,32
2007-12-20T10,8
2007-12-20T11,9
2007-12-20T12,7
2007-12-20T13,45
2007-12-20T14,314
2007-12-20T15,225
2007-12-20T16,94
2007-12-20T17,206
2007-12-20T18,24
2007-12-20T19,103
2007-12-20T20,78
2007-12-20T21,86
2007-12-20T22,89
2007-12-20T23,44
2007-12-21T00,35
2007-12-21T01,34
2007-12-21T02,86
2007-12-21T03,189
2007-12-21T04,95
2007-12-21T05,30
2007-12-21T06,24
2007-12-21T07,76
2007-12-21T08,3
2007-12-21T09,135
2007-12-21T10,8
2007-12-21T11,50
2007-12-21T12,73
2007-12-21T13,131
2007-12-21T14,16
2007-12-21T15,41
2007-12-21T16,66
2007-12-21T17,65
2007-12-21T18,28
2007-12-21T19,110
2007-12-21T20,112
2007-12-21T21,53
2007-12-21T22,257
2007-12-21T23,375
2007-12-22T00,110
2007-12-22T01,13
2007-12-22T02,86
2007-12-22T03,169
2007-12-22T04,97
2007-12-22T05,29
2007-12-22T06,7
2007-12-22T07,71
2007-12-22T08,92
2007-12-22T09,66
2007-12-22T10,30
2007-12-22T11,24
2007-12-22T12,1
2007-12-22T13,39
2007-12-22T14,81
2007-12-22T15,15
2007-12-22T16,10
2007-12-22T17,49
2007-12-22T18,161
2007-12-22T19,87
2007-12-22T20,232
2007-12-22T21,119
2007-12-22T22,64
2007-12-22T23,50
2007-12-23T00,47
2007-12-23T01,57
2007-12-23T02,121
2007-12-23T03,21
2007-12-23T04,18
2007-12-23T05,32
2007-12-23T06,133
2007-12-23T07,54
2007-12-23T08,24
2007-12-23T09,26
2007-12-23T10,40
2007-12-23T11,7
2007-12-23T12,103
2007-12-23T13,11
2007-12-23T14,172
2007-12-23T15,6
2007-12-23T16,83
2007-12-23T17,31
2007-12-23T18,168
2007-12-23T19,31
2007-12-23T20,261
2007-12-23T21,177
2007-12-23T22,78
2007-12-23T23,213
2007-12-24T00,69
2007-12-24T01,82
2007-12-24T02,23
2007-12-24T03,67
2007-12-24T04,587
2007-12-24T05,20
2007-12-24T06,269
2007-12-24T07,50
2007-12-24T08,59
2007-12-24T09,100
2007-12-24T10,152
2007-12-24T11,128
2007-12-24T12,21
2007-12-24T13,77
2007-12-24T14,66
2007-12-24T15,15
2007-12-24T16,33
2007-12-24T17,47
2007-12-24T18,33
2007-12-24T19,38
2007-12-24T20,133
2007-12-24T21,147
2007-12-24T22,27
2007-12-24T23,5
2007-12-25T00,25
2007-12-25T01,23
2007-12-25T02,11
2007-12-25T03,8
2007-12-25T04,108
2007-12-25T05,61
2007-12-25T06,3
2007-12-25T07,40
2007-12-25T08,90
2007-12-25T09,182
2007-12-25T10,98
2007-12-25T11,8
2007-12-25T12,16
2007-12-25T13,85
2007-12-25T14,18
2007-12-25T15,21
2007-12-25T16,103
2007-12-25T17,95
2007-12-25T18,10
2007-12-25T19,84
2007-12-25T20,32
2007-12-25T21,89
2007-12-25T22,63
2007-12-25T23,92
2007-12-26T00,44
2007-12-26T01,162
2007-12-26T02,7
2007-12-26T03,52
2007-12-26T04,425
2007-12-26T05,172
2007-12-26T06,39
2007-12-26T07,5
2007-12-26T08,5
2007-12-26T09,15
2007-12-26T10,8
2007-12-26T11,18
2007-12-26T12,2
2007-12-26T13,14
2007-12-26T14,112
2007-12-26T15,74
2007-12-26T16,143
2007-12-26T17,66
2007-12-26T18,50
2007-12-26T19,34
2007-12-26T20,77
2007-12-26T21,213
2007-12-26T22,116
2007-12-26T23,78
2007-12-27T14,22
2007-12-27T15,96
2007-12-27T16,324
2007-12-27T17,112
2007-12-27T18,594
2007-12-27T19,518
2007-12-27T20,286
2007-12-27T21,160
2007-12-27T22,151
2007-12-27T23,155
2007-12-28T00,133
2007-12-28T01,259
2007-12-28T02,238
2007-12-28T03,281
2007-12-28T04,370
2007-12-28T05,89
2007-12-28T06,116
2007-12-28T07,88
2007-12-28T08,38
2007-12-28T09,15
2007-12-28T10,51
2007-12-28T11,58
2007-12-28T12,22
2007-12-28T13,132
2007-12-28T14,360
2007-12-28T15,137
2007-12-28T16,92
2007-12-28T17,77
2007-12-28T18,430
2007-12-28T19,249
2007-12-28T20,260
2007-12-28T21,251
2007-12-28T22,167
2007-12-28T23,270
2007-12-29T00,166
2007-12-29T01,63
2007-12-29T02,211
2007-12-29T03,231
2007-12-29T04,150
2007-12-29T05,26
2007-12-29T06,264
2007-12-29T07,26
2007-12-29T08,11
2007-12-29T09,8
2007-12-29T10,59
2007-12-29T11,44
2007-12-29T12,65
2007-12-29T13,32
2007-12-29T14,40
2007-12-29T15,25
2007-12-29T16,45
2007-12-29T17,114
2007-12-29T18,149
2007-12-29T19,355
2007-12-29T20,294
2007-12-29T21,86
2007-12-29T22,112
2007-12-29T23,194
2007-12-30T00,79
2007-12-30T01,54
2007-12-30T02,269
2007-12-30T03,82
2007-12-30T04,49
2007-12-30T05,373
2007-12-30T06,186
2007-12-30T07,82
2007-12-30T08,11
2007-12-30T09,36
2007-12-30T10,39
2007-12-30T11,50
2007-12-30T12,83
2007-12-30T13,6
2007-12-30T14,113
2007-12-30T15,105
2007-12-30T16,70
2007-12-30T17,21
2007-12-30T18,272
2007-12-30T19,279
2007-12-30T20,126
2007-12-30T21,153
2007-12-30T22,213
2007-12-30T23,58
2007-12-31T00,233
2007-12-31T01,263
2007-12-31T02,79
2007-12-31T03,58
2007-12-31T04,43
2007-12-31T05,32
2007-12-31T06,30
2007-12-31T07,201
2007-12-31T08,393
2007-12-31T09,145
2007-12-31T10,53
2007-12-31T11,34
2007-12-31T12,40
2007-12-31T13,13
2007-12-31T14,35
2007-12-31T15,99
2007-12-31T16,258
2007-12-31T17,549
2007-12-31T18,266
2007-12-31T19,310
2007-12-31T20,226
2007-12-31T21,111
2007-12-31T22,205
2007-12-31T23,140
2008-01-01T00,244
2008-01-01T01,123
2008-01-01T02,145
2008-01-01T03,65
2008-01-01T04,25
2008-01-01T05,42
2008-01-01T06,58
2008-01-01T07,140
2008-01-01T08,9
2008-01-01T09,14
2008-01-01T10,5
2008-01-01T11,16
2008-01-01T12,67
2008-01-01T13,197
2008-01-01T14,85
2008-01-01T15,68
2008-01-01T16,321
2008-01-01T17,314
2008-01-01T18,103
2008-01-01T19,111
2008-01-01T20,409
2008-01-01T21,415
2008-01-01T22,397
2008-01-01T23,264
2008-01-02T00,327
2008-01-02T01,361
2008-01-02T02,112
2008-01-02T03,242
2008-01-02T04,142
2008-01-02T05,98
2008-01-02T06,24
2008-01-02T07,131
2008-01-02T08,102
2008-01-02T09,18
2008-01-02T10,57
2008-01-02T11,108
2008-01-02T12,182
2008-01-02T13,522
2008-01-02T14,125
2008-01-02T15,176
2008-01-02T16,87
2008-01-02T17,198
2008-01-02T18,211
2008-01-02T19,309
2008-01-02T20,157
2008-01-02T21,177
2008-01-02T22,15
2008-01-02T23,129
2008-01-03T00,236
2008-01-03T01,129
2008-01-03T02,111
2008-01-03T03,193
2008-01-03T04,351
2008-01-03T05,41
2008-01-03T06,24
2008-01-03T07,40
2008-01-03T08,22
2008-01-03T09,15
2008-01-03T10,49
2008-01-03T11,33
2008-01-03T12,117
2008-01-03T13,469
2008-01-03T14,250
2008-01-03T15,146
2008-01-03T16,161
2008-01-03T17,191
2008-01-03T18,133
2008-01-03T19,64
2008-01-03T20,323
2008-01-03T21,119
2008-01-03T22,239
2008-01-03T23,220
2008-01-04T00,47
2008-01-04T01,236
2008-01-04T02,42
2008-01-04T03,172
2008-01-04T04,173
2008-01-04T05,115
2008-01-04T06,465
2008-01-04T07,95
2008-01-04T08,58
2008-01-04T09,129
2008-01-04T10,43
2008-01-04T11,52
2008-01-04T12,61
2008-01-04T13,40
2008-01-04T14,159
2008-01-04T15,245
2008-01-04T16,253
2008-01-04T17,168
2008-01-04T18,159
2008-01-04T19,105
2008-01-04T20,75
2008-01-04T21,288
2008-01-04T22,243
2008-01-04T23,105
2008-01-05T00,90
2008-01-05T01,202
2008-01-05T02,209
2008-01-05T03,71
2008-01-05T04,39
2008-01-05T05,56
2008-01-05T06,37
2008-01-05T07,91
2008-01-05T08,175
2008-01-05T09,61
2008-01-05T10,119
2008-01-05T11,43
2008-01-05T12,231
2008-01-05T13,70
2008-01-05T14,32
2008-01-05T15,55
2008-01-05T16,379
2008-01-05T17,235
2008-01-05T18,690
2008-01-05T19,465
2008-01-05T20,152
2008-01-05T21,223
2008-01-05T22,255
2008-01-05T23,113
2008-01-06T00,74
2008-01-06T01,107
2008-01-06T02,298
2008-01-06T03,288
2008-01-06T04,312
2008-01-06T05,114
2008-01-06T06,72
2008-01-06T07,111
2008-01-06T08,233
2008-01-06T09,52
2008-01-06T10,84
2008-01-06T11,61
2008-01-06T12,18
2008-01-06T13,25
2008-01-06T14,37
2008-01-06T15,153
2008-01-06T16,140
